timestamp,orig_vx,orig_vy,recn_vx,recn_vy
0.0,0.0009269756698497358,0.0009186711711672774,0.0,0.0
0.01,-0.000685277221812896,0.0005943833944381604,0.0,0.0
0.02,-0.00037995617583808084,0.0009523355250226391,0.0,0.0
0.03,0.0004415447054816086,0.0012217195673473317,0.0,0.0
0.04,0.0008777352901591862,0.0009789799571335554,0.0,0.0
0.05,0.0005321970577328453,9.67811020512245e-05,0.0,0.0
0.06,-0.0006073961124556896,-0.0012902059068343199,0.0,0.0
0.07,-0.0023135455836907778,-0.00287246269287185,0.0,0.0
0.08,-0.003851425462541692,-0.004103056058166714,0.0,0.0
0.09,-0.00579919379700911,-0.0045918516090370995,0.0,0.0
0.1,-0.006946250811644246,-0.004715946081399076,-0.0006816800535843807,0.00035746476243004097
0.11,-0.008729369973945906,-0.002864327653808497,-0.002995016848636964,0.0015705505546810873
0.12,-0.010843204114468442,0.001012039816718892,-0.006801350462485409,0.0035665457929888633
0.13,-0.014994083298024768,0.006158841743922793,-0.011955162004215585,0.006269142133730603
0.14,-0.022174455560124755,0.01293841904168185,-0.018315517836218653,0.00960443568457244
0.15,-0.030433697383528985,0.01911854160241909,-0.025746069574191077,0.013500927004469409
0.16,-0.0403531818952698,0.02561304466501012,-0.03411505408713462,0.01788952110366545
0.17,-0.04981820305860097,0.03260757343623349,-0.04329529349735631,0.022703527443693396
0.18,-0.058565522174326146,0.038201926844270116,-0.05316419518046852,0.027878659937374987
0.19,-0.06614714861038325,0.04264724216886477,-0.0636037517653889,0.03335303694882087
0.2,-0.07071575520908145,0.04582999821574851,-0.07279560088097695,0.03787118836567316
0.21,-0.07400104025783381,0.04754010248327541,-0.07932909654918247,0.040462839663496813
0.22,-0.07642461649301563,0.04909838804259279,-0.08367705224688546,0.04147812604989164
0.23,-0.07853692835913674,0.05034037768764732,-0.08628002454209674,0.0412437428966418
0.24,-0.08233072733093061,0.051121089079964065,-0.08754631309395794,0.04006294573971586
0.25,-0.08016515713055285,0.04909619289792824,-0.08785196065274117,0.038215550279266555
0.26,-0.07975316149402772,0.047038152521415556,-0.08754075305984962,0.03595793237963112
0.27,-0.07976184100327999,0.04513407424584406,-0.08692421924781696,0.03352302806933102
0.28,-0.08062627332939454,0.04307522602440629,-0.08628163124030784,0.031120333541072166
0.29,-0.08053021025635063,0.039913705789299474,-0.0858600041521174,0.028935905151744643
0.3,-0.0787011259470111,0.03592472690981854,-0.08528133717914467,0.026722566092137308
0.31,-0.07717477999150667,0.031146578809892182,-0.08419596016160448,0.024251585837507514
0.32,-0.07541898181270591,0.0262775775066761,-0.0828432344707187,0.021700310668188463
0.33,-0.07502879922050357,0.021698985906358312,-0.08142791210651464,0.019221020695981722
0.34,-0.07665589503014396,0.017744835460420594,-0.08012013569782467,0.016940929864157035
0.35000000000000003,-0.07774540483285887,0.013544968287214475,-0.07905543850228716,0.014962185947452968
0.36,-0.08048464647995986,0.010748144242427166,-0.07833474440634557,0.013361870552076244
0.37,-0.08450122691195121,0.009657286627677597,-0.07802436792524886,0.012191999115702082
0.38,-0.09039667244192208,0.010263682567510974,-0.07815601420305196,0.011479520907474419
0.39,-0.0926201498884108,0.010840660042589687,-0.07872677901261423,0.01122631902800502
0.4,-0.09203718496959216,0.010558907615246036,-0.079859738362344,0.01160233129516853
0.41000000000000003,-0.08795463769698977,0.009660337576680441,-0.08162733623424812,0.01273316092974018
0.42,-0.08464015231884546,0.008630336122774366,-0.08389926161968751,0.014517137433739802
0.43,-0.08264223761367208,0.008155600170066236,-0.0865112012253539,0.016828254207126695
0.44,-0.08239502885286933,0.00820233752083861,-0.08926483947326977,0.019516168547799737
0.45,-0.08373152652158827,0.008934006002142211,-0.09192785850078729,0.022406201651596642
0.46,-0.08660090947112074,0.010578236540430438,-0.09423393816058986,0.02529933861229508
0.47000000000000003,-0.09672454331498603,0.014302293678543536,-0.09588275602069038,0.027972228421611275
0.48,-0.105212278252248,0.017296373382762374,-0.09653998736443273,0.03017718396920131
0.49,-0.11183877029948486,0.0200348877915083,-0.09583730519049172,0.03164218204266088
0.5,-0.11440558051152905,0.022546015018216188,-0.09337238021287192,0.03207086332752454
0.51,-0.11065033870856111,0.02465005346424524,-0.08870888086090853,0.031142532407266325
0.52,-0.09979679192211832,0.025421642400904037,-0.0813764732792667,0.028512157763299382
0.53,-0.08285968049784731,0.024078247817956627,-0.0708708213279436,0.02381037177497701
0.54,-0.06419069246233086,0.021615768287033585,-0.05750697897533892,0.017242114141086236
0.55,-0.04069764623762358,0.01766525699302335,-0.04372521286703726,0.010502649056453983
0.56,-0.020103782605682078,0.013354294538797246,-0.02978373804019523,0.003756076562470241
0.5700000000000001,-0.0021429492375696366,0.00831510152191355,-0.015754619804193654,-0.0029645688107175286
0.58,0.013032574052348573,0.002625766823781295,-0.0017127633459181543,-0.009624744347917921
0.59,0.025032220897224317,-0.0034051419396248185,0.012264086270241233,-0.016188399148895985
0.6,0.0406771332949837,-0.011304061422330897,0.026095344102387494,-0.0226179741283718
0.61,0.04617226245741534,-0.014394527721991485,0.039697585331121325,-0.028874402016023024
0.62,0.05439119014130539,-0.01990320285426368,0.052984545259536546,-0.03491710735648228
0.63,0.06695586550626657,-0.02944783106493981,0.06586711931322113,-0.040704006509337955
0.64,0.08036898003825808,-0.041288959676868194,0.07825336304026331,-0.04619150764913717
0.65,0.09340584493016534,-0.05302520251626614,0.09004849211123772,-0.05133451076537879
0.66,0.10501493445260848,-0.06370335904458349,0.10115488231922079,-0.0560864076625211
0.67,0.11487926076435416,-0.07231413837409428,0.11147206957978384,-0.06039908195997866
0.68,0.12304755433429412,-0.07900617983492349,0.12089674993098853,-0.06422290909211938
0.6900000000000001,0.1300809884409979,-0.08299070433227367,0.12932277953339608,-0.06750675630826998
0.7000000000000001,0.1349019639917981,-0.08404399629867354,0.13664117467005843,-0.07019798267271074
0.71,0.13639367150291318,-0.08225795029694273,0.14274011174652704,-0.07224243906468057
0.72,0.13860310435884854,-0.08016923772338877,0.14750492729084536,-0.07358446817837269
0.73,0.14248316471412853,-0.07824000338841769,0.1508181179535526,-0.07416690452293723
0.74,0.15001367650486946,-0.07929956485520322,0.15255934050768397,-0.07393107442248031
0.75,0.1601152014094896,-0.081808509658035,0.15260541184876775,-0.07281679601606368
0.76,0.15300897160565316,-0.0760146026543064,0.15083030899482874,-0.0707623792577056
0.77,0.14985246452392495,-0.07321165654410379,0.14710516908638643,-0.06770462591638045
0.78,0.14652331601733867,-0.07037852130821187,0.14167040070144368,-0.06377396024195271
0.79,0.1424829976853796,-0.06662997318927906,0.13578688021452626,-0.05963590844745795
0.8,0.13701202163211293,-0.06148674297790991,0.12959261409573253,-0.05536715838248077
0.81,0.12957900051770238,-0.055049768167827424,0.12311365830940851,-0.0509856734198426
0.8200000000000001,0.12112940388623619,-0.04730678810331474,0.11637781419569881,-0.04651031319860893
0.8300000000000001,0.11222495447593539,-0.03816555626649507,0.10941462847054945,-0.04196083362409088
0.84,0.1041359859129854,-0.029114344432836527,0.10225539322570748,-0.03735788686784505
0.85,0.09590341430597789,-0.020803604930496558,0.09493314592871926,-0.03272302136767237
0.86,0.0853444451810707,-0.0136977348048423,0.08748266942293131,-0.0280786818276188
0.87,0.07596492066700705,-0.007641582311246865,0.07994049192749092,-0.023448209217975274
0.88,0.06811153406008225,-0.003653408520115341,0.07234488703734546,-0.018855840775277896
0.89,0.06410147357925258,-0.001731812102764868,0.06473587372324188,-0.014326710002307078
0.9,0.05753940415717424,0.0018488831199609372,0.05715521633172923,-0.009886846668089616
0.91,0.04909642185467814,0.004928448279530036,0.04964642458515533,-0.005563176807895989
0.92,0.04169649150730671,0.007907267871138147,0.042254753581669316,-0.001383522723242686
0.93,0.034799347509847485,0.010910821180712498,0.03502720379522001,0.0026233970181094787
0.9400000000000001,0.028708831946538005,0.013180967800523415,0.02801252107555577,0.006427967582155053
0.9500000000000001,0.02217433579748895,0.015252478853984093,0.021261196648225823,0.009999677868643551
0.96,0.01580922744369202,0.016411227919975332,0.014825467114581443,0.013307120511077748
0.97,0.009342005202810151,0.01724459851590937,0.008759314451772249,0.01631799187671725
0.98,0.0027487605910624952,0.017770150073044225,0.0031184660127465055,0.01899909206657766
0.99,-0.003193599730812886,0.01852657657498432,-0.0020396054737417124,0.021316324915425622
1.0,-0.0095234514651439,0.01909875173411228,-0.006655681903143661,0.023234697991787
1.01,-0.015797413913067198,0.0185575791997953,-0.010668799795107528,0.024718322597940358
1.02,-0.021885703743083663,0.017524192591195954,-0.014016250293482958,0.025730413769920885
1.03,-0.02770333840868557,0.01624969070744973,-0.016633579166314437,0.026233290277515333
1.04,-0.03272137527475604,0.015374008255641156,-0.018454586805854056,0.026188374624270573
1.05,-0.03609421964744487,0.013834954120849853,-0.01941132822854679,0.025556193047484306
1.06,-0.03774241430747787,0.011864555248782731,-0.01943411307504218,0.024296375518212066
1.07,-0.03800675702237469,0.010786637623573207,-0.018451505610184896,0.02236765574126176
1.08,-0.03577821400931591,0.009349038217051658,-0.016424149779297036,0.019751255502333115
1.09,-0.031092417675730802,0.007647871998732314,-0.014132678368588454,0.016995591561284103
1.1,-0.024682209588331255,0.005944546739908546,-0.011943660417638433,0.014363135487185996
1.11,-0.017705915537484178,0.004067285115159633,-0.009875406228755783,0.011875906773533803
1.12,-0.011505962419344531,0.0022722253849182046,-0.007946833190775377,0.009556654980294729
1.1300000000000001,-0.0057230363052755435,0.0006858257587317808,-0.006177465779055588,0.007428859733905107
1.1400000000000001,-0.0013821263266816132,-7.815670730205621e-06,-0.004587435555481353,0.005516730727274073
1.1500000000000001,0.0013180326124655674,0.0002798139122354742,0.0,0.0
1.16,0.0032869468711957932,0.0008349880001499608,0.0,0.0
1.17,0.004157260703466283,0.001596517759388685,0.0,0.0
1.18,0.0048759566234610014,0.002922537797816191,0.0,0.0
1.19,0.005633794179280696,0.00403502285069321,0.0,0.0
1.2,0.006834818985656311,0.004203016516535828,0.0,0.0
1.21,0.007101647995219721,0.0044923425296083015,0.0,0.0
1.22,0.006612383137013204,0.0040990769432257,0.0,0.0
1.23,0.005987364228820931,0.003658280947782073,0.0,0.0
1.24,0.0055184302664651776,0.0034077283252435253,0.0,0.0
1.25,0.005328206207958551,0.00284874179245166,0.0,0.0
1.26,0.004434451305385228,0.0025588421196326605,0.0,0.0
1.27,0.002820476478964637,0.001550997114308337,0.0,0.0
1.28,0.0021693377336655293,0.0008337930648690564,0.0,0.0
1.29,0.0014299253018783408,0.0006651739029572549,0.0,0.0
1.3,0.0005482688513023639,0.00041618274601666784,0.0,0.0
1.31,-0.00026700314598641754,0.0006421987776510425,0.0,0.0
1.32,-0.0012254547010406391,0.001302972107441003,0.0,0.0
1.33,-0.001709376362892302,0.002180053283673847,0.0,0.0
1.34,-0.0019644962096882074,0.0023981380193362403,0.0,0.0
1.35,-0.002367692914172566,0.0026932896817034495,0.0,0.0
1.36,-0.0024870873296399297,0.0019626466034471032,0.0,0.0
1.37,-0.0020557478510631,0.001365593063052986,0.0,0.0
1.3800000000000001,-0.0017505296403489345,0.0008652870853376402,0.0,0.0
1.3900000000000001,-0.0019581888777149897,0.00041784431876918445,0.0,0.0
1.4000000000000001,-0.0020858896728426527,1.3543619945724926e-05,0.0,0.0
1.41,-0.0013319144938873464,-0.00048697408530119774,0.0,0.0
1.42,0.00045066734893586347,-0.0011157278120898066,0.0,0.0
1.43,0.004985855954727669,-0.0026601960469119267,0.0,0.0
1.44,0.01239651395381847,-0.004882132300528721,0.0,0.0
1.45,0.02211884771120013,-0.007617163914715784,0.002561230376575793,-0.0010177591970367142
1.46,0.03342670461257382,-0.01033084217581939,0.009358623654627302,-0.0037188475442167714
1.47,0.043362144238147236,-0.01219777200903975,0.019152937803757455,-0.00761082594456316
1.48,0.053255633664743604,-0.013857966678531002,0.030825203789725513,-0.012249048326323304
1.49,0.06260083459230878,-0.015587281574930839,0.04337672557444707,-0.017236661642969057
1.5,0.07015975368347489,-0.017241813478624957,0.0559290801159941,-0.02222460587319672
1.51,0.07852411087415852,-0.02013926498647471,0.06772411736859488,-0.026911614020927028
1.52,0.08128291911663106,-0.021113241583019787,0.07812396028263402,-0.03104421211530514
1.53,0.08325157280898175,-0.02333698394030825,0.0866110048046525,-0.03441671921070064
1.54,0.08764147942301126,-0.02782439202203632,0.09278791987734764,-0.0368712473867076
1.55,0.09226242054121943,-0.03315603668532253,0.09702884064092687,-0.03853805767305435
1.56,0.09500860866190038,-0.0381061156894516,0.09972296111323622,-0.03955636951045428
1.57,0.09527423777677815,-0.04195271094610231,0.10068082824999032,-0.039855223419347906
1.58,0.0940522729107855,-0.044741196654404375,0.09983976893949459,-0.03941385466077716
1.59,0.09145902148410585,-0.04592937458748894,0.09726389000264424,-0.03826169323638489
1.6,0.08826575398927519,-0.045577677867993355,0.09314407819292513,-0.03647836388841527
1.61,0.08402511788255809,-0.04405042225321243,0.08779800019641334,-0.03419368609971363
1.62,0.07727615600747316,-0.04069062596786462,0.08167010263177532,-0.031587674093726426
1.6300000000000001,0.07248454134083948,-0.037248006568413344,0.07533161205026712,-0.028890536834501088
1.6400000000000001,0.06989268187881773,-0.03496697260436742,0.06948053493573621,-0.026382678026686597
1.6500000000000001,0.07068993352353223,-0.03417166777385246,0.06477242693033444,-0.024409902890026418
1.6600000000000001,0.07363262276895735,-0.03450778366352455,0.06200503189693503,-0.02336682682367051
1.67,0.07189568259417485,-0.03294833529987988,0.06227940942570421,-0.02368239677681667
1.68,0.07214966095193565,-0.03246889355449388,0.06637738939582499,-0.025658782336825312
1.69,0.07289248747779192,-0.03226007614477819,0.07091259804749313,-0.02794190432742471
1.7,0.0745815911616669,-0.03234689890086686,0.07486054352707618,-0.030116302760381814
1.71,0.07691155521182808,-0.03284097962034799,0.07817996661828105,-0.032157301316419355
1.72,0.07666130470971033,-0.03212419944593432,0.08083558287638232,-0.034042673211019225
1.73,0.07690724929936354,-0.03133435821431895,0.08279808262822204,-0.03575264119442245
1.74,0.07875002584779141,-0.0297523940806431,0.08404413097220999,-0.03726987755162929
1.75,0.08096851880781489,-0.028055142190065392,0.08483500034608533,-0.038432567266125664
1.76,0.08302044206816772,-0.025947824736525914,0.08540452456217432,-0.03909896540525801
1.77,0.0843555210676896,-0.02312171765809156,0.08569831709711134,-0.03928492030990982
1.78,0.08801925016648257,-0.022261896075069912,0.08566949174442148,-0.03900792535966198
1.79,0.08887345938497739,-0.021276534031230036,0.08527866261452142,-0.03828711897279312
1.8,0.08926535592816946,-0.022402440530032732,0.08449394413471835,-0.03714328460627922
1.81,0.08902340276862397,-0.025162967799071755,0.0832909510492108,-0.03559885075579383
1.82,0.08571360810866262,-0.028091428030913572,0.08165279841908807,-0.033677890955708015
1.83,0.08029331963089845,-0.03126663752103157,0.07957010162233083,-0.031406123779090446
1.84,0.07413232987177391,-0.03374734504682155,0.07704097635381045,-0.028810912837707175
1.85,0.06384257582919188,-0.03631677863711858,0.07241531277486928,-0.02595945859987391
1.86,0.05385679168595169,-0.035123876004805876,0.06442688680331561,-0.02291192467387846
1.87,0.04369196213118292,-0.03246758632549871,0.05363612004880899,-0.019688158370661676
1.8800000000000001,0.033659494341217774,-0.02808564480310068,0.04057790351090449,-0.01631041394808935
1.8900000000000001,0.023157723599168782,-0.022736143949091486,0.02576159757905041,-0.012803352610951314
1.9000000000000001,0.013098614208569642,-0.017409996079265817,0.00967103203259187,-0.009194042510962766
1.9100000000000001,0.001018274304329869,-0.011695434016155918,-0.007235493959232446,-0.005511958746763076
1.92,-0.008179466112984419,-0.008662673321214566,-0.024525211837288563,-0.001788983363916447
1.93,-0.022745578578379198,-0.005609005432251909,-0.04179088365254741,0.0019405946450881343
1.94,-0.0412297063476288,-0.0032699652478602862,-0.058650802066085514,0.005640079340837266
1.95,-0.06262527765780135,-1.3072581600390284e-05,-0.07475834515938483,0.009281307192761308
1.96,-0.08792819079623042,0.0050453819387685775,-0.08979183137434905,0.012833031943200906
1.97,-0.11090518700527184,0.011016024618859662,-0.10344527016295427,0.016250334974446876
1.98,-0.13277112522576598,0.017809396897831106,-0.11543821536743175,0.019485906498834974
1.99,-0.14932619650581444,0.023352791576860994,-0.1255157652202651,0.02249004555874468
2.0,-0.15969813502732325,0.028614570538085138,-0.13344856234419153,0.025210660026599725
2.0100000000000002,-0.16227427738870429,0.03242515586295194,-0.13903279375220262,0.027593266604868372
2.02,-0.15382061637494,0.03251892494913894,-0.14209019084754132,0.029580990826062362
2.0300000000000002,-0.14323214948709465,0.03283267133229749,-0.1424680294237054,0.03111456705273813
2.04,-0.1324267817085232,0.03309751379654043,-0.14003912966444687,0.032132338477496546
2.05,-0.12334142503691528,0.0337679092433834,-0.13539497282485136,0.03282608703736952
2.06,-0.11495901728611839,0.035575969042095805,-0.12928742173867255,0.0334349720121663
2.07,-0.10684069101476987,0.0365029264523696,-0.1218383856993095,0.03395381670786357
2.08,-0.10056052293329557,0.03792345498317138,-0.11320177523420753,0.03437743648662519
2.09,-0.09475911006531838,0.039081745507894096,-0.10356355219749871,0.034700657256035924
2.1,-0.08904081963815412,0.040823916888459766,-0.09314172977000336,0.034918315469101395
2.11,-0.08045842539920123,0.0421786297362587,-0.08218637245922802,0.03502525812424828
2.12,-0.0700340270065049,0.04228223436540827,-0.07097959609936796,0.035016342765324004
2.13,-0.05880001000600281,0.04197370880783382,-0.05983556785130462,0.0348864374815969
2.14,-0.0494387857892881,0.041664956511352734,-0.049100506202606364,0.03463042090775634
2.15,-0.04483025292334123,0.04188552195172193,-0.03915268096753127,0.03424318222391263
2.16,-0.0347591821425475,0.03884967910565965,-0.03040241328702288,0.033719621155596714
2.17,-0.028024190898897277,0.03625049616442401,-0.023292075628711422,0.033054647973760856
2.18,-0.022788251768728167,0.0334264755990446,-0.018296091786916574,0.03224318349477779
2.19,-0.019181200003116055,0.031204545496038082,-0.015920936882642754,0.031280159080441565
2.2,-0.01738119025258282,0.028938796023558158,-0.016527951224652473,0.030164603703915785
2.21,-0.01717307780660858,0.027251296739942837,-0.017960282249193507,0.028954382118596377
2.22,-0.01664811058605183,0.02486965441235736,-0.01941360397370001,0.02767691086686737
2.23,-0.01650875835500957,0.022677785761329255,-0.020873288418181868,0.026342140771465104
2.24,-0.017706770411112675,0.021561730790678333,-0.02232372800233872,0.02496079510877455
2.25,-0.019403307440596516,0.020582147237084396,-0.023748335545561775,0.023544369608828754
2.2600000000000002,-0.021592737814978058,0.019536470567846888,-0.02512954426693389,0.022105132455308332
2.27,-0.024501714475851703,0.018469645402992733,-0.026448807785229074,0.020656124285542404
2.2800000000000002,-0.027090526247783433,0.017404847607729788,-0.027686600118912344,0.019211158190507758
2.29,-0.029752653220190245,0.016410370605401528,-0.028822415686139455,0.017784819714829692
2.3000000000000003,-0.032209041514995006,0.01518649568211132,-0.029834769304758164,0.016392466856781113
2.31,-0.034836543517274075,0.01451942241004228,-0.03070119619230722,0.015050230068283323
2.32,-0.035067301839401495,0.013144248736622887,-0.03139825196601644,0.013775012254905187
2.33,-0.035780191003997916,0.011893982531772844,-0.031901512642805975,0.012584488775864683
2.34,-0.03633691073279461,0.011112392188732806,-0.03218557463928907,0.011497107444026383
2.35,-0.036895999429309434,0.010444192408860372,-0.03222405477176914,0.010532088525903725
2.36,-0.03815901805968098,0.010037510601852637,-0.03198959025624013,0.009709424741658554
2.37,-0.03702620743184693,0.008936320183580716,-0.03145383870838851,0.00904988126509998
2.38,-0.03612566107147348,0.00806404902563585,-0.030587478143591217,0.008574995723685398
2.39,-0.035063290976395545,0.006898663536764723,-0.02936020697691631,0.008307078198520708
2.4,-0.03344847899499236,0.005742848241315988,-0.02774074402312359,0.008269211224359184
2.41,-0.031325410889834586,0.004927034811422958,-0.02569682849666259,0.00848524978960284
2.42,-0.02855175059979299,0.0038120228742485533,-0.02337969066686603,0.008882540768287884
2.43,-0.024899655044273748,0.0035535130194159657,-0.02117376615556184,0.00926570609386203
2.44,-0.021280847789803027,0.0033773055670163732,-0.019109409417801246,0.009626348203243701
2.45,-0.017100041177404397,0.0036826714596996466,-0.01720520241231288,0.009962533618840341
2.46,-0.013530256651959904,0.004296036096174165,-0.015480273042838548,0.010272296820645907
2.47,-0.009254169523257822,0.005238225812470775,-0.013954295158136275,0.01055364024624062
2.48,-0.005412416924965608,0.006200404117686619,-0.01264748855197697,0.010804534290791269
2.49,-0.0027416509321783545,0.007460127129137669,-0.011580618963148045,0.011022917307050831
2.5,-0.0017395974762942335,0.009153738449831176,-0.010774998075449661,0.011206695605358903
2.5100000000000002,-0.0013455043706577343,0.010789641860799757,-0.01025248351769786,0.011353743453641344
2.52,-0.0012041996190486535,0.012290817630779518,-0.010035478863723135,0.01146190307741041
2.5300000000000002,-0.001988429851650984,0.013370708209680221,-0.0100754248759503,0.011535410308632584
2.54,-0.0032740876208067855,0.01358133147203783,-0.010128408971841033,0.011596072096443682
2.5500000000000003,-0.0050243464950121075,0.013723959977854814,-0.010171862946863591,0.011645822795555413
2.56,-0.0076245873559404,0.014104564760784963,-0.0102057247903508,0.01168459140960801
2.57,-0.00995117266606934,0.014659281799926593,-0.010229946271783742,0.01171232271921053
2.58,-0.012115270517663888,0.01521357898712926,-0.010244492940791763,0.011728977281940877
2.59,-0.013201740213588553,0.01578125549202387,-0.010249344127152485,0.011734531432345804
2.6,-0.013812437875362097,0.016325242467805888,-0.010244492940791763,0.011728977281940877
2.61,-0.014025520103428425,0.017321921002831926,-0.010229946271783742,0.01171232271921053
2.62,-0.01383403672322182,0.017719154222838974,-0.010205724790350795,0.011684591409608005
2.63,-0.013161581513260856,0.0184722411977039,-0.010171862946863595,0.011645822795555419
2.64,-0.012692849202401591,0.018226313849260507,-0.010128408971841033,0.011596072096443682
2.65,-0.012512494173368527,0.017639555247915568,-0.010075424875950296,0.011535410308632579
2.66,-0.012571294229126477,0.01698541010070697,-0.010012986450006837,0.011463924205450749
2.67,-0.013350464579441019,0.016131739144400217,-0.009941183264974318,0.0113817163371956
2.68,-0.013472358446555803,0.014440680422315923,-0.009860118671964705,0.011288905031133433
2.69,-0.012751273069575674,0.01188137595459395,-0.009769909802238234,0.011185624391499397
2.7,-0.01115627761682354,0.009314489550977991,-0.009670687567203398,0.011072024299497473
2.71,-0.008883159768525816,0.006579719058442896,-0.009562596658416876,0.0109482704133004
2.72,-0.006473128014262774,0.0042256699690024204,-0.00944579554758373,0.010814544168049892
2.73,-0.004324885481021506,0.0026663852342116686,-0.009320456486557209,0.010671042775856414
2.74,-0.0007902871756522768,0.0007220630020533315,0.0,0.0
2.75,0.0012312399420599208,-0.0005436194530226137,0.0,0.0
2.7600000000000002,0.002583509986640999,-0.001301226650509103,0.0,0.0
2.77,0.0034018669096093322,-0.0015393518207201284,0.0,0.0
2.7800000000000002,0.003951266884604308,-0.0018818351029251364,0.0,0.0
2.79,0.0043105074288484774,-0.002307419288347681,0.0,0.0
2.8000000000000003,0.004638476630197543,-0.0028503952969128046,0.0,0.0
2.81,0.0036515859908054513,-0.002230547620300366,0.0,0.0
2.82,0.002309715612460888,-0.0010784370965137642,0.0,0.0
2.83,0.0009937028853646748,0.00010439214927211097,0.0,0.0
2.84,0.00031956624338969427,0.0001652329699925704,0.0,0.0
2.85,0.000567984689113021,-0.0008805269943069582,0.0,0.0
2.86,0.0009962818434989286,-0.0029086172931268237,0.0,0.0
2.87,0.0011422911247734912,-0.0037837190868424382,0.0,0.0
2.88,0.0014214242172621574,-0.004797178424304935,0.0,0.0
2.89,0.0018777353314367203,-0.005708141031285688,0.0,0.0
2.9,0.0013940501239950067,-0.005806034271702223,0.0,0.0
2.91,-0.0007106263341789248,-0.004525244819449721,0.0,0.0
2.92,-0.0047735595102928845,-0.001209999410170125,0.0,0.0
2.93,-0.010632351145652403,0.0028956545483773593,0.0,0.0
2.94,-0.018668432178573887,0.009132508013686985,-0.0016217656565721582,0.0012380867212984403
2.95,-0.030329741273205955,0.016866497314986333,-0.00617864038792883,0.004716891487356863
2.96,-0.04278156364615904,0.026202746574651055,-0.013224891703459564,0.010096133644407753
2.97,-0.05724750104217703,0.0368137193828905,-0.022337321601792928,0.017052735796000706
2.98,-0.07069161714026724,0.046436151929776556,-0.033115266570796484,0.025280823803002415
2.99,-0.08303402159699692,0.0548666323295145,-0.04518059758757683,0.03449172678359671
3.0,-0.0938228040132536,0.0612482980450825,-0.05817772011847956,0.044413977113284514
3.0100000000000002,-0.10205156410647943,0.06643671511833815,-0.07177357411908926,0.054793310424883834
3.02,-0.10937471441882252,0.07153727490469718,-0.08565763403422953,0.06539266560852981
3.0300000000000002,-0.11325398659080972,0.07504879663573265,-0.09954190879796306,0.07599218481167473
3.04,-0.11670913511875393,0.07861993028571672,-0.11268236576356613,0.08601715209941113
3.0500000000000003,-0.12035293896178562,0.08400575328101877,-0.12439497688425735,0.09493918533464013
