time,pos_x,pos_y
2.334269,0.005746834,-0.004032256
2.33831,0.005619812,-0.003968755
2.34239,0.005461082,-0.003937005
2.346468,0.005302315,-0.003873506
2.350549,0.005143562,-0.003841755
2.35463,0.005016556,-0.003810005
2.358708,0.004857811,-0.003778255
2.362788,0.004699074,-0.003714756
2.366869,0.004572075,-0.003683005
2.37095,0.004381577,-0.003651255
2.375029,0.004286339,-0.003619505
2.379107,0.004127579,-0.003587755
2.383295,0.003968849,-0.003556005
2.38727,0.003778336,-0.003524255
2.391349,0.003619598,-0.003492505
2.395431,0.003524353,-0.003460755
2.399508,0.003365608,-0.003429005
2.403589,0.003206871,-0.003397255
2.407669,0.003111633,-0.003397255
2.411748,0.002984612,-0.003365505
2.415829,0.002857628,-0.003333755
2.419917,0.002762383,-0.003333755
2.423994,0.002667145,-0.003333756
2.428075,0.002571907,-0.003302005
2.432357,0.002476662,-0.003302005
2.436339,0.002254417,-0.003270255
2.440322,0.002222672,-0.003270255
2.444464,0.002127426,-0.003270255
2.448486,0.002063934,-0.003238505
2.452562,0.002000427,-0.003238505
2.456644,0.001936935,-0.003206756
2.460721,0.001873444,-0.003175006
2.464803,0.001841698,-0.003175006
2.468889,0.001809944,-0.003143255
2.472954,0.001746437,-0.003111506
2.477046,0.001746437,-0.003111506
2.481123,0.001714691,-0.003079756
2.485264,0.001682945,-0.003048006
2.489286,0.001682945,-0.003016256
2.493352,0.001651192,-0.002984506
2.497445,0.001651192,-0.002984506
2.501523,0.001651192,-0.002921006
2.505602,0.001651192,-0.002889256
2.509684,0.001651192,-0.002857506
2.513762,0.001619446,-0.002794006
2.517843,0.001619446,-0.002762256
2.521923,0.001619446,-0.002698756
2.526,0.001619446,-0.002635256
2.530082,0.001619446,-0.002603507
2.534161,0.0015877,-0.002540006
2.538244,0.0015877,-0.002476506
2.542323,0.0015877,-0.002413006
2.546401,0.001555954,-0.002349506
2.550483,0.001524208,-0.002317756
2.554561,0.001524208,-0.002254256
2.558643,0.00149247,-0.002190756
2.562725,0.001460724,-0.002127256
2.566802,0.001428978,-0.002095506
2.570893,0.001397217,-0.002032006
2.575005,0.001333733,-0.001968506
2.579051,0.001301987,-0.001936756
2.583179,0.001238464,-0.001841506
2.587245,0.001206718,-0.001809756
2.591293,0.001143227,-0.001714506
2.595371,0.00107972,-0.001651006
2.599449,0.001016205,-0.001587506
2.603531,0.000952713,-0.001492256
2.607609,0.000889221,-0.001428756
2.611691,0.000857475,-0.001365256
2.615772,0.00076223,-0.001270006
2.619853,0.000730484,-0.001238256
2.623935,0.000698738,-0.001174756
2.62806,0.000635231,-0.001079506
2.632305,0.000571739,-0.001016006
2.636376,0.000539993,-0.000952506
2.64038,0.000476501,-0.000889006
2.64439,0.000412994,-0.000793756
2.648429,0.000381248,-0.000730256
2.652508,0.000317757,-0.000635006
2.656592,0.000254265,-0.000571506
2.660669,0.000190765,-0.000476256
2.664756,0.000159019,-0.000412756
2.668844,9.55E-05,-0.000349256
2.67292,6.38E-05,-0.000285756
2.677001,2.59E-07,-0.000222256
2.681076,-3.15E-05,-0.000190506
2.685156,-9.50E-05,-0.000127006
2.689236,-0.000158485,-6.35E-05
2.693313,-0.000221992,-3.18E-05
2.697394,-0.000253738,-6.00E-09
2.701472,-0.000285484,3.17E-05
2.705553,-0.000348976,9.52E-05
2.709633,-0.000412476,0.000126994
2.713711,-0.000444221,0.000158744
2.717792,-0.000475967,0.000190494
2.72187,-0.000507713,0.000222244
2.72594,-0.000539459,0.000222244
2.729993,-0.000539459,0.000222244
2.734295,-0.000539459,0.000222244
2.7343,-0.000539459,0.000222244
2.738494,-0.000539459,0.000222244
2.742249,-0.000539459,0.000222244
2.746326,-0.000539459,0.000222244
2.750403,-0.000539459,0.000222244
2.75448,-0.000539459,0.000222244
2.758559,-0.000539459,0.000222244
2.762637,-0.000539459,0.000222244
2.766715,-0.000539459,0.000222244
2.770818,-0.000539459,0.000222244
2.774896,-0.000507713,0.000222244
2.778964,-0.000475967,0.000222244
2.783056,-0.000475967,0.000222244
2.787135,-0.000444221,0.000190494
2.791215,-0.000412476,0.000158744
2.795293,-0.00038073,0.000158744
2.799374,-0.00038073,0.000126994
2.803527,-0.000348976,0.000126994
2.807544,-0.000348976,0.000126994
2.811635,-0.000348976,0.000126994
2.815715,-0.00031723,0.000126994
2.819784,-0.00031723,9.52E-05
2.823936,-0.00031723,9.52E-05
2.827955,-0.000285484,9.52E-05
2.832046,-0.000285484,9.52E-05
2.836169,-0.000285484,9.52E-05
2.840206,-0.000285484,9.52E-05
2.844281,-0.000285484,9.52E-05
2.848355,-0.000285484,9.52E-05
2.852433,-0.000285484,9.52E-05
2.856508,-0.000285484,9.52E-05
2.860584,-0.000285484,9.52E-05
2.864663,-0.000285484,9.52E-05
2.868781,-0.000285484,9.52E-05
2.87286,-0.000253738,6.35E-05
2.876937,-0.000253738,3.17E-05
2.881017,-0.000253738,-6.00E-09
2.885097,-0.000253738,-3.18E-05
2.889175,-0.000221992,-6.35E-05
2.893258,-0.000221992,-9.53E-05
2.897328,-0.000221992,-0.000127006
2.901377,-0.000221992,-0.000127006
2.905495,-0.000221992,-0.000127006
2.90956,-0.000221992,-0.000158756
2.913651,-0.000221992,-0.000158756
2.917722,-0.000253738,-0.000158756
2.921811,-0.000253738,-0.000158756
2.925893,-0.000285484,-0.000158756
2.929979,-0.00031723,-0.000158756
2.934052,-0.000380745,-0.000158756
2.93822,-0.000412491,-0.000158756
2.942255,-0.000475998,-0.000127006
2.946298,-0.000602982,-6.35E-05
2.950377,-0.000698235,-6.00E-09
2.954456,-0.000825233,6.35E-05
2.958536,-0.001015747,0.000158744
2.962614,-0.001142731,0.000285744
2.966695,-0.00136499,0.000412744
2.970776,-0.001618988,0.000571494
2.974856,-0.00184124,0.000698494
2.978936,-0.002095245,0.000888995
2.983014,-0.002444481,0.001111245
2.987096,-0.002698486,0.001269994
2.99135,-0.003047722,0.001492245
2.995262,-0.003428741,0.001777995
2.999339,-0.003809731,0.002031994
3.003417,-0.004254234,0.002285995
3.0075,-0.004603477,0.002508245
3.011582,-0.004984489,0.002793995
3.015659,-0.005460732,0.003111495
3.019758,-0.005841736,0.003333745
3.023862,-0.006317993,0.003651245
3.027916,-0.006825989,0.003968745
3.032021,-0.007206985,0.004222745
3.036067,-0.007683235,0.004540245
3.040361,-0.008222992,0.004921245
3.04424,-0.008667496,0.005206995
3.048333,-0.009175499,0.005556244
3.052408,-0.009651741,0.005873745
3.056483,-0.010127983,0.006222996
3.060563,-0.010699493,0.006635746
3.064641,-0.01114399,0.006953245
3.068717,-0.011683731,0.007365996
3.072798,-0.012255249,0.007778745
3.076878,-0.012731483,0.008127995
3.080957,-0.013271233,0.008540746
3.085036,-0.013874489,0.008985246
3.089136,-0.014350731,0.009366246
3.093259,-0.014953987,0.009810747
3.097276,-0.015652489,0.010350496
3.101356,-0.016223991,0.010763247
3.105436,-0.016858994,0.011271245
3.109513,-0.017366997,0.011652246
3.113594,-0.018002007,0.012096745
3.117674,-0.018605255,0.012572995
3.121751,-0.01917675,0.012985746
3.125832,-0.019748245,0.013461996
3.129911,-0.020415009,0.013938246
3.133992,-0.020891251,0.014350997
3.138072,-0.021494507,0.014827247
3.142307,-0.022097748,0.015303498
3.146236,-0.023304253,0.016255997
3.150313,-0.023939255,0.016763998
3.154395,-0.024415504,0.017176744
3.158477,-0.024987007,0.017652996
3.162552,-0.025590248,0.01812925
3.166632,-0.026098248,0.01857375
3.17071,-0.026637993,0.01901825
3.174791,-0.027241253,0.019526249
3.178873,-0.027717491,0.019907251
3.182951,-0.028289001,0.020383499
3.187032,-0.028828754,0.020859753
3.19111,-0.029336754,0.021272501
3.195294,-0.029876503,0.021717001
3.199275,-0.030511505,0.022225
3.203354,-0.031051254,0.0226695
3.207436,-0.031622753,0.02314575
3.21153,-0.032130753,0.023526751
3.215644,-0.032638756,0.023939503
3.219718,-0.033242012,0.024384001
3.223776,-0.033654762,0.024765003
3.227886,-0.034162762,0.025146002
3.23193,-0.03476601,0.025622252
3.236011,-0.035210514,0.026003252
3.24009,-0.035718513,0.026384249
3.244313,-0.036290012,0.026828753
3.248258,-0.036829762,0.027273254
3.252352,-0.037369511,0.027686005
3.256427,-0.037814014,0.028003498
3.260506,-0.038353767,0.028416248
3.264582,-0.038861763,0.028797255
3.26866,-0.039306259,0.029114756
3.27274,-0.039782501,0.029495758
3.276818,-0.040322254,0.029876762
3.2809,-0.040735001,0.030194258
3.284986,-0.041243,0.030575266
3.289056,-0.041814495,0.030956259
3.293205,-0.042227245,0.031242012
3.297259,-0.042703503,0.031591267
3.301299,-0.043306744,0.03203577
3.305377,-0.043846497,0.032385017
3.309455,-0.044354492,0.03276601
3.313536,-0.044830742,0.033083515
3.317614,-0.045338737,0.03343277
3.321693,-0.04594199,0.033845516
3.325773,-0.04638649,0.034131268
3.329855,-0.046957989,0.034512268
3.333935,-0.047529484,0.034893272
3.338011,-0.048005733,0.035210773
3.342093,-0.048545483,0.035560024
3.346316,-0.049148727,0.035941025
3.350254,-0.04978373,0.036322021
3.354334,-0.050355228,0.03667128
3.358411,-0.050831478,0.036988781
3.362491,-0.051371227,0.037306282
3.366572,-0.051942726,0.037623783
3.370649,-0.052387222,0.037877781
3.374729,-0.052926971,0.03819529
3.378814,-0.053434975,0.038481033
3.382896,-0.053911217,0.038703289
3.386975,-0.05438747,0.038957291
3.391052,-0.054927219,0.039179539
3.395466,-0.05530822,0.039370033
3.399107,-0.05530822,0.039370033
3.399535,-0.055943222,0.039624039
3.403509,-0.056324219,0.039751041
3.407705,-0.056736969,0.03990979
3.411669,-0.057181469,0.040036793
3.415844,-0.05753072,0.040132042
3.419832,-0.057879967,0.040195549
3.423997,-0.058260973,0.040290794
3.42802,-0.058514973,0.040322544
3.432424,-0.058800722,0.040386044
3.436367,-0.059403973,0.040449547
3.440389,-0.059784973,0.040449551
3.444323,-0.060007225,0.040481297
3.448472,-0.060134228,0.040481297
3.452485,-0.060261229,0.040481297
3.456631,-0.060356478,0.040481297
3.46066,-0.060388227,0.040481297
3.464773,-0.060419975,0.040449551
3.468911,-0.060419975,0.040449551
3.472964,-0.060419977,0.040417789
3.476991,-0.060388227,0.040386044
3.481118,-0.060292974,0.040322544
3.485302,-0.060229473,0.040290794
3.489278,-0.05994372,0.040195545
3.493311,-0.059816727,0.040163788
3.497433,-0.059657972,0.040068546
3.501469,-0.059435724,0.039973293
3.50559,-0.059213474,0.03987804
3.509628,-0.058927715,0.039751041
3.513748,-0.058578472,0.039592293
3.517786,-0.058229216,0.039465294
3.521904,-0.057816471,0.039274796
3.525945,-0.057308472,0.03902079
3.530059,-0.056863976,0.038766788
3.534105,-0.056324226,0.038512783
3.538227,-0.055689224,0.038195282
3.542264,-0.054958977,0.037814285
3.546374,-0.054260479,0.037465031
3.550421,-0.053657227,0.037147533
3.554535,-0.052990479,0.036766529
3.558581,-0.052228474,0.036353783
3.56269,-0.051625233,0.036036278
3.566741,-0.050863228,0.035655277
3.570847,-0.050132977,0.035242531
3.574901,-0.049466236,0.034861526
3.579007,-0.048767731,0.03448053
3.58306,-0.048005726,0.03406778
3.587308,-0.047434235,0.033718529
3.591262,-0.046545231,0.033210529
3.595327,-0.045973732,0.032829529
3.599383,-0.04533873,0.032448532
3.603486,-0.044671986,0.032035774
3.607545,-0.044195732,0.031718273
3.611606,-0.043624237,0.031337271
3.61568,-0.043052742,0.030924524
3.61981,-0.042576485,0.030607025
3.623819,-0.042100246,0.030226021
3.627939,-0.041560493,0.029845024
3.631998,-0.041179501,0.029527523
3.636049,-0.040734989,0.029146521
3.640127,-0.040290489,0.028765514
3.644241,-0.039909489,0.028416269
3.64828,-0.039369743,0.027940014
3.652357,-0.039020489,0.027590767
3.656436,-0.038639488,0.027209766
3.660513,-0.038194988,0.026797016
3.664589,-0.03787748,0.026447769
3.66867,-0.037464745,0.026003267
3.672746,-0.037051987,0.025590517
3.676827,-0.036670998,0.025177765
3.680908,-0.036289982,0.024733267
3.684984,-0.035813744,0.024257015
3.689064,-0.035432743,0.023876015
3.693264,-0.034988243,0.023399763
3.697269,-0.034480247,0.022891766
3.701308,-0.034004002,0.022415514
3.705384,-0.033464241,0.021875765
3.709465,-0.033019741,0.021463017
3.713543,-0.032479992,0.020955015
3.717623,-0.031940247,0.020447014
3.721703,-0.03143224,0.020002512
3.725781,-0.030892494,0.019494514
3.72987,-0.030289253,0.018954763
3.73395,-0.029812996,0.018542013
3.738026,-0.029209755,0.01800226
3.742107,-0.028606499,0.017494263
3.746298,-0.02806675,0.017018011
3.750269,-0.027273003,0.016351261
3.754348,-0.026764996,0.015938513
3.758425,-0.026129993,0.015398761
3.762506,-0.025494987,0.014890759
3.766585,-0.024955246,0.01441451
3.770665,-0.02435199,0.01393826
3.774744,-0.023653488,0.01339851
3.778822,-0.023145485,0.012954011
3.782904,-0.022478745,0.01244601
3.786982,-0.021843735,0.011938009
3.791061,-0.021303986,0.01149351
3.795269,-0.020700729,0.01101726
3.79927,-0.020033997,0.010477509
3.803315,-0.01943074,0.01003301
3.807391,-0.018795738,0.009493259
3.811551,-0.018255989,0.00904876
3.815591,-0.017684494,0.008604258
3.819635,-0.017017731,0.008096259
3.823804,-0.016541489,0.007683509
3.827801,-0.015969978,0.007239008
3.831897,-0.015334991,0.006731008
3.835968,-0.014795235,0.006318258
3.840045,-0.014255493,0.005873758
3.844125,-0.013620476,0.005397509
3.848265,-0.013144234,0.005016508
3.85229,-0.012413986,0.004476758
3.856369,-0.011937737,0.004127508
3.860445,-0.011397987,0.003714758
3.864524,-0.010858238,0.003302008
3.868603,-0.010381981,0.002952758
3.872682,-0.009873978,0.002571758
3.876762,-0.009365974,0.002190758
3.880844,-0.008953239,0.001873258
3.884924,-0.008445244,0.001524008
3.889005,-0.007968987,0.001174758
3.893083,-0.007587982,0.000889008
3.897314,-0.007143486,0.000603258
3.901254,-0.00663549,0.000222258
3.905326,-0.006222717,-6.35E-05
3.909407,-0.005778236,-0.000349242
3.913485,-0.005428978,-0.000603242
3.917566,-0.005047989,-0.000857242
3.921647,-0.004666969,-0.001111242
3.925724,-0.004349472,-0.001301742
3.929806,-0.004000237,-0.001523992
3.933886,-0.003650986,-0.001746242
3.937967,-0.003365234,-0.001904992
3.942046,-0.003079491,-0.002063742
3.946124,-0.002793739,-0.002222492
3.950322,-0.002571503,-0.002317742
3.954289,-0.002285751,-0.002476492
3.958368,-0.002095245,-0.002539992
3.962448,-0.001904732,-0.002635243
3.966526,-0.001746002,-0.002698742
3.970607,-0.001618988,-0.002762242
3.97472,-0.001491997,-0.002793993
3.978805,-0.001396744,-0.002825742
3.982883,-0.001333244,-0.002857492
3.986958,-0.001237999,-0.002889242
3.991026,-0.001206253,-0.002889242
3.995075,-0.001206253,-0.002889242
3.999151,-0.001206253,-0.002889242
4.003231,-0.001206253,-0.002889242
4.007337,-0.001206253,-0.002889242
4.011462,-0.001206253,-0.002889242
4.01551,-0.001206253,-0.002857492
4.019663,-0.001206253,-0.002825742
4.023674,-0.001237999,-0.002762242
4.02776,-0.001269745,-0.002730492
4.031842,-0.001333244,-0.002666992
4.03592,-0.00136499,-0.002603492
4.039996,-0.001396736,-0.002571742
4.044077,-0.001460243,-0.002476492
4.048295,-0.001491989,-0.002412992
4.052244,-0.001523735,-0.002317743
4.056322,-0.001555481,-0.002222492
4.060398,-0.001587227,-0.002158992
4.064479,-0.001618973,-0.002095492
4.068556,-0.001618973,-0.001968492
4.072637,-0.001618973,-0.001904992
4.076718,-0.001618973,-0.001809742
4.080796,-0.001618973,-0.001746242
4.084877,-0.001618973,-0.001650992
4.088958,-0.001618973,-0.001555742
4.093035,-0.001618973,-0.001460492
4.097116,-0.001587227,-0.001428742
4.101194,-0.001587227,-0.001333492
4.105276,-0.001555481,-0.001238242
4.109356,-0.001555481,-0.001174742
4.113435,-0.001523735,-0.001111242
4.117515,-0.001523735,-0.001047742
4.121594,-0.001491989,-0.000952492
4.125676,-0.001491989,-0.000888992
4.129757,-0.001460243,-0.000857242
4.133841,-0.001460243,-0.000761992
4.13792,-0.00142849,-0.000730242
4.141998,-0.00142849,-0.000698492
4.14608,-0.001396744,-0.000603242
4.15016,-0.001364998,-0.000571492
4.154238,-0.001333252,-0.000539742
4.158319,-0.001301506,-0.000507992
4.162397,-0.00126976,-0.000476242
4.166477,-0.001206253,-0.000412742
4.170558,-0.001174507,-0.000412742
4.174645,-0.001142761,-0.000380992
4.178724,-0.001079269,-0.000349242
4.182803,-0.001047516,-0.000317492
4.186887,-0.000984024,-0.000317492
4.19097,-0.000920525,-0.000285742
4.195048,-0.00085701,-0.000285742
4.199127,-0.000793518,-0.000285742
4.203288,-0.000730019,-0.000253992
4.207325,-0.000666519,-0.000253992
4.211419,-0.000571266,-0.000253992
4.215548,-0.000507774,-0.000222242
4.219541,-0.000444275,-0.000222242
4.223655,-0.000380768,-0.000222242
4.227712,-0.000349022,-0.000222242
4.231791,-0.000285515,-0.000190492
4.23587,-0.000253769,-0.000190492
4.239938,-0.000222023,-0.000190492
4.24399,-0.000222023,-0.000190492
4.248066,-0.000222023,-0.000190492
4.252145,-0.000222023,-0.000190492
4.256225,-0.000222023,-0.000190492
4.2603,-0.000222023,-0.000190492
4.26438,-0.000222023,-0.000190492
4.268457,-0.000222023,-0.000190492
4.272537,-0.000222023,-0.000190492
4.276616,-0.000222023,-0.000190492
4.280733,-0.000222023,-0.000190492
4.284813,-0.000253769,-0.000190492
4.288892,-0.000285515,-0.000190492
4.292973,-0.000317261,-0.000190492
4.297042,-0.000349007,-0.000190492
4.301131,-0.000349007,-0.000190492
4.305214,-0.000380753,-0.000190492
4.30928,-0.000412506,-0.000190492
4.313373,-0.000412506,-0.000190492
4.317441,-0.000444252,-0.000190492
4.321493,-0.000444252,-0.000190492
4.325572,-0.000444252,-0.000190492
4.32965,-0.000444252,-0.000190492
4.333729,-0.000444252,-0.000190492
4.337809,-0.000444252,-0.000190492
4.341887,-0.000444252,-0.000190492
4.345967,-0.000444252,-0.000190492
4.350046,-0.000444252,-0.000190492
4.354124,-0.000444252,-0.000190492
4.358204,-0.000444252,-0.000190492
4.362282,-0.000444252,-0.000190492
4.366362,-0.000444252,-0.000190492
4.370441,-0.000444252,-0.000190492
4.37452,-0.000444252,-0.000190492
4.378601,-0.000444252,-0.000190492
4.382906,-0.000444252,-0.000190492
4.382911,-0.000444252,-0.000190492
4.387387,-0.000444252,-0.000190492
4.390874,-0.000444252,-0.000190492
4.394948,-0.000444252,-0.000190492
4.39904,-0.000444252,-0.000190492
4.403118,-0.000444252,-0.000190492
4.407184,-0.000444252,-0.000190492
4.411281,-0.000444252,-0.000190492
4.415352,-0.000444252,-0.000190492
4.419429,-0.000444252,-0.000190492
4.423508,-0.000444252,-0.000190492
4.427588,-0.000444252,-0.000190492
4.431666,-0.000444252,-0.000190492
4.435743,-0.000444252,-0.000190492
4.439822,-0.000444252,-0.000190492
4.4439,-0.000444252,-0.000190492
4.447977,-0.000444252,-0.000190492
4.452057,-0.000444252,-0.000190492
4.456135,-0.000444252,-0.000190492
4.460215,-0.000444252,-0.000190492
4.464294,-0.000444252,-0.000190492
4.468459,-0.000444252,-0.000190492
4.472483,-0.000444252,-0.000190492
4.476571,-0.000444252,-0.000190492
4.480641,-0.000444252,-0.000158742
4.484732,-0.000444252,-0.000158742
4.488798,-0.000444252,-0.000126992
4.492893,-0.000444252,-0.000126992
4.496959,-0.000475998,-0.000126992
4.501013,-0.000475998,-0.000126992
4.505093,-0.000475998,-0.000126992
4.50917,-0.000475998,-0.000126992
4.51325,-0.000475998,-0.000126992
4.517328,-0.000475998,-0.000126992
4.521407,-0.000475998,-0.000126992
4.525487,-0.000475998,-0.000126992
4.529606,-0.000475998,-0.000126992
4.533686,-0.000475998,-0.000158742
4.537768,-0.000475998,-0.000190492
4.541849,-0.000475998,-0.000253992
4.545929,-0.000475998,-0.000317492
4.550008,-0.000475998,-0.000380992
4.554089,-0.000475998,-0.000476242
4.558322,-0.000475998,-0.000571492
4.562256,-0.000444252,-0.000666742
4.566335,-0.000412506,-0.000761992
4.570413,-0.000380753,-0.000857242
4.574494,-0.000349007,-0.000984242
4.578575,-0.000253769,-0.001111242
4.582655,-0.000190277,-0.001238242
4.586739,-6.33E-05,-0.001365242
4.590824,6.37E-05,-0.001523992
4.594993,0.000190735,-0.001682742
4.599022,0.000381248,-0.001841492
4.603065,0.000571739,-0.002000242
4.607465,0.00076223,-0.002158992
4.611244,0.001301987,-0.002603492
4.615315,0.001524239,-0.002762242
4.619395,0.001778244,-0.002952742
4.623474,0.002095741,-0.003143242
4.627554,0.002381485,-0.003333742
4.631633,0.00269899,-0.003555992
4.63571,0.003079994,-0.003778242
4.639795,0.003397491,-0.003968742
4.64387,0.003778503,-0.004222743
4.647951,0.004191231,-0.004476743
