time,pos_x,pos_y
4.65203,0.004540482,-0.004698993
4.656109,0.004953239,-0.004952993
4.660274,0.005397736,-0.005270493
4.66427,0.005873978,-0.005556243
4.668351,0.006350227,-0.005873743
4.672431,0.006731224,-0.006095994
4.676509,0.007175728,-0.006413493
4.680591,0.00765197,-0.006699243
4.684668,0.008096466,-0.006984993
4.688749,0.008572723,-0.007270744
4.692841,0.009080719,-0.007619993
4.696918,0.009493462,-0.007873993
4.700998,0.010001465,-0.008191494
4.705078,0.01050946,-0.008508992
4.709302,0.010953957,-0.008794744
4.713241,0.012096962,-0.009493244
4.717318,0.012509697,-0.009747245
4.721399,0.012985954,-0.010064744
4.725478,0.013557449,-0.010382243
4.729557,0.014001953,-0.010667993
4.733637,0.014509956,-0.010985492
4.737715,0.015049713,-0.011334742
4.741797,0.015462448,-0.011588742
4.745879,0.015970444,-0.011906242
4.749956,0.016510201,-0.012255494
4.754038,0.016954704,-0.012541244
4.758117,0.017399208,-0.012858742
4.762284,0.017938957,-0.013239742
4.76628,0.018446968,-0.013588992
4.770358,0.01898671,-0.01396999
4.774439,0.019399445,-0.014255742
4.778517,0.019875694,-0.014573241
4.782599,0.020383705,-0.014954239
4.78668,0.020796432,-0.015239991
4.790878,0.021272705,-0.015589244
4.794897,0.021780693,-0.015970243
4.799006,0.022193436,-0.016255989
4.803125,0.022669678,-0.01660524
4.807121,0.023209442,-0.016986238
4.811441,0.023622185,-0.01727199
4.815274,0.024892174,-0.018160994
4.819353,0.025304947,-0.018446737
4.823429,0.025812935,-0.018827738
4.827511,0.026352692,-0.019208738
4.831691,0.026765427,-0.019526239
4.835802,0.02727343,-0.01984374
4.839926,0.027844925,-0.020256491
4.844005,0.028289429,-0.020542238
4.847998,0.028860931,-0.020923239
4.852065,0.029464172,-0.021304239
4.856259,0.029908669,-0.021589985
4.860261,0.030448418,-0.021939238
4.864298,0.031654915,-0.022701237
4.868375,0.03222641,-0.023082241
4.872456,0.032829666,-0.023463236
4.876527,0.033369431,-0.023780737
4.880606,0.03394091,-0.024098234
4.884684,0.034575912,-0.024479237
4.888764,0.035052162,-0.024764988
4.892859,0.035623665,-0.025082483
4.896936,0.036226921,-0.025431734
4.901017,0.036766663,-0.025749231
4.905092,0.037306419,-0.026066732
4.909332,0.037941422,-0.026415983
4.913263,0.038576416,-0.026765234
4.917339,0.039243179,-0.027082733
4.921418,0.039814667,-0.027368483
4.925496,0.040417923,-0.02765423
4.929577,0.041084671,-0.027939983
4.933657,0.04162442,-0.028162233
4.937734,0.04225943,-0.028416229
4.941827,0.042957916,-0.028670231
4.945906,0.043529419,-0.028892485
4.949986,0.044164413,-0.029114729
4.954065,0.044831177,-0.029336985
4.958369,0.045370926,-0.029463984
4.962234,0.04600592,-0.02962273
4.966313,0.046577423,-0.029749733
4.97039,0.047148911,-0.029844982
4.974472,0.047783905,-0.029971989
4.978549,0.048291916,-0.03003549
4.98263,0.048831665,-0.030098989
4.986709,0.049434921,-0.030130733
4.990969,0.049942932,-0.030130735
4.994905,0.050450928,-0.030162483
4.998958,0.050990677,-0.030162483
5.0033,0.051403427,-0.030130735
5.007133,0.051879669,-0.030098986
5.011253,0.052197174,-0.03003549
5.015294,0.052641663,-0.029971989
5.019373,0.053054413,-0.029876736
5.023454,0.053308411,-0.029813234
5.027544,0.053594162,-0.029749739
5.03162,0.05384816,-0.029654488
5.0357,0.054038666,-0.029590982
5.039779,0.054197403,-0.029527483
5.043862,0.054324402,-0.029463984
5.047941,0.054419662,-0.029368734
5.052019,0.054483154,-0.029305237
5.056099,0.054514893,-0.029241735
5.060305,0.054514893,-0.029178238
5.064266,0.054514893,-0.029051235
5.068346,0.054451401,-0.028987736
5.072423,0.054387924,-0.028892485
5.076503,0.05426091,-0.02879723
5.080583,0.054133911,-0.028701982
5.084662,0.053975174,-0.028606726
5.088745,0.053752914,-0.028479729
5.092826,0.053562424,-0.028384483
5.096907,0.053340164,-0.028289232
5.100987,0.05311792,-0.02816223
5.105066,0.05289566,-0.02809873
5.109316,0.052673401,-0.028003481
5.113233,0.052133652,-0.027781231
5.117366,0.051879654,-0.027685978
5.121395,0.051625656,-0.027622478
5.125473,0.051435165,-0.027527227
5.129554,0.051212906,-0.02746373
5.133632,0.050958893,-0.027368477
5.137713,0.050800156,-0.027336729
5.141795,0.050609665,-0.027273228
5.145874,0.050450912,-0.02724148
5.149955,0.05029216,-0.027209726
5.154035,0.050133423,-0.027177977
5.158115,0.050069931,-0.027177979
5.162203,0.050006424,-0.027177979
5.166268,0.049942932,-0.027177975
5.17032,0.049942932,-0.027177975
5.17461,0.049942932,-0.027177975
5.176434,0.049942932,-0.027177975
5.178542,0.049942932,-0.027177975
5.182585,0.049942932,-0.027177975
5.186729,0.049974686,-0.02720973
5.190756,0.050069931,-0.027209726
5.194901,0.050165192,-0.02724148
5.198944,0.050323944,-0.027273226
5.203108,0.050546204,-0.027304974
5.20707,0.050768448,-0.027336725
5.211205,0.051085938,-0.027400225
5.215234,0.051466949,-0.027431976
5.219361,0.051847946,-0.027463728
5.223393,0.052292435,-0.02749548
5.227519,0.05260994,-0.027527227
5.231553,0.05302269,-0.027558979
5.235678,0.053467178,-0.027590731
5.239712,0.053784668,-0.027590729
5.243835,0.054229172,-0.027590723
5.247875,0.054641907,-0.027590729
5.252099,0.054991165,-0.027558975
5.256057,0.055340424,-0.027527231
5.260313,0.055689682,-0.02746373
5.264262,0.05603894,-0.027400227
5.268331,0.056324692,-0.027336731
5.272378,0.056483429,-0.027273228
5.27649,0.056642181,-0.027177977
5.280539,0.056737427,-0.027114475
5.284647,0.05676918,-0.027050972
5.288701,0.056800919,-0.026987474
5.292803,0.056832672,-0.026955725
5.296863,0.056832672,-0.026923973
5.300963,0.056832672,-0.026892225
5.305008,0.056832672,-0.026860474
5.309122,0.056832672,-0.026860474
5.313179,0.05676918,-0.026828728
5.317244,0.056737427,-0.026828726
5.321311,0.056705688,-0.026796974
5.325379,0.056642181,-0.026796976
5.329452,0.05657869,-0.026765224
5.333521,0.056483444,-0.026733477
5.337597,0.056419952,-0.026733479
5.341673,0.056324692,-0.026701725
5.345748,0.056197693,-0.026669975
5.349826,0.056070694,-0.026638224
5.35396,0.055943695,-0.026606474
5.357989,0.055784943,-0.026574724
5.362065,0.055594452,-0.026511223
5.366273,0.055403961,-0.026447723
5.370276,0.055181702,-0.026415968
5.374309,0.054959457,-0.026352472
5.378426,0.054673706,-0.026288971
5.382563,0.054292694,-0.026225473
5.386557,0.053943436,-0.026130219
5.390665,0.053530701,-0.026034973
5.394755,0.052990952,-0.025907972
5.398807,0.052578201,-0.025812721
5.402885,0.052038452,-0.025685717
5.406966,0.051371704,-0.02549522
5.411045,0.050800201,-0.025368217
5.415228,0.050165207,-0.025209467
5.419261,0.049434952,-0.025018965
5.423299,0.04864119,-0.024860214
5.427375,0.047847443,-0.024637966
5.431456,0.047180695,-0.024510967
5.435535,0.046386948,-0.024320469
5.439612,0.045561447,-0.024129967
5.443693,0.044894699,-0.023971212
5.44777,0.044132706,-0.023780714
5.451853,0.043275452,-0.023558464
5.455933,0.042608704,-0.023399717
5.460011,0.041783218,-0.023209215
5.464093,0.040989456,-0.023018713
5.468315,0.040290955,-0.022828211
5.472256,0.03924321,-0.022574207
5.476336,0.038576462,-0.022383713
5.480412,0.037814461,-0.022224962
5.484493,0.036957214,-0.022002714
5.488571,0.03625872,-0.021812208
5.492652,0.035496719,-0.021621706
5.496732,0.034671242,-0.02143121
5.500811,0.034004463,-0.021272457
5.504892,0.033274216,-0.021050211
5.508973,0.032416969,-0.020827961
5.513052,0.031750229,-0.020637459
5.517213,0.031019981,-0.020446959
5.521257,0.030194473,-0.020224705
5.525296,0.029400719,-0.019970709
5.529375,0.028606987,-0.019748461
5.533452,0.028003716,-0.019557961
5.537534,0.02727346,-0.019335714
5.541614,0.026574966,-0.019113459
5.545694,0.02597171,-0.018922964
5.549775,0.025336723,-0.018732458
5.553855,0.024669945,-0.01851021
5.557936,0.024161949,-0.018351461
5.562014,0.023558701,-0.018129211
5.566097,0.022987206,-0.017938709
5.570323,0.02247921,-0.017748207
5.574366,0.021780693,-0.017462461
5.578409,0.021336182,-0.017271959
5.582422,0.020828186,-0.017049711
5.586523,0.020351936,-0.016827461
5.590699,0.01990744,-0.016605211
5.594686,0.019494682,-0.016382961
5.598761,0.019018433,-0.016128965
5.602857,0.018637436,-0.015938461
5.606933,0.018224686,-0.015716211
5.611011,0.017843697,-0.015462213
5.615088,0.017494453,-0.015271711
5.61931,0.017176941,-0.015049461
5.623251,0.016764191,-0.014795465
5.627327,0.016478439,-0.014573212
5.631408,0.016129204,-0.014350965
5.635486,0.015906952,-0.014192216
5.639564,0.015621208,-0.013969967
5.643644,0.015303703,-0.013747716
5.647722,0.015081459,-0.013588966
5.651803,0.014827454,-0.013430215
5.655882,0.014541702,-0.013207967
5.659963,0.01431945,-0.013049217
5.664043,0.014033714,-0.012858715
5.668121,0.013747978,-0.012636465
5.672255,0.01355748,-0.012509466
5.676285,0.013239983,-0.012255465
5.680362,0.013017723,-0.012096715
5.684442,0.012795479,-0.011937967
5.68852,0.012573242,-0.011747466
5.692603,0.012382736,-0.011588716
5.696682,0.012192223,-0.011429966
5.70076,0.011969978,-0.011239468
5.704853,0.011811241,-0.011112468
5.70893,0.011652481,-0.010921966
5.713011,0.011461975,-0.010763217
5.71709,0.011334984,-0.010636217
5.721312,0.011207993,-0.010477467
5.725253,0.011017487,-0.010286966
5.729331,0.010922241,-0.010128219
5.733412,0.010795242,-0.009937717
5.737491,0.010668251,-0.009810719
5.74157,0.010573013,-0.009651969
5.74565,0.010445999,-0.009493218
5.749728,0.010350754,-0.009366219
5.753808,0.010223755,-0.00923922
5.75789,0.010096748,-0.00908047
5.76199,0.009969742,-0.008921721
5.766075,0.009842735,-0.00879472
5.770313,0.00968399,-0.00860422
5.774353,0.009588737,-0.008477221
5.77834,0.009429985,-0.008286719
5.782395,0.009303009,-0.00815972
5.786585,0.009144241,-0.00800097
5.790558,0.008985512,-0.00781047
5.794634,0.008858513,-0.007683471
5.798715,0.00869976,-0.007524722
5.802794,0.008541023,-0.007365972
5.806886,0.008414024,-0.007238971
5.810965,0.008287025,-0.007080222
5.81504,0.008160042,-0.006921472
5.819121,0.008064796,-0.006794472
5.823261,0.007937782,-0.006667473
5.82728,0.00777906,-0.006508722
5.831517,0.007683807,-0.006349973
5.835585,0.007525063,-0.006222973
5.839575,0.00742981,-0.006095972
5.843647,0.007302826,-0.005968972
5.84772,0.007175827,-0.005810221
5.851798,0.00704882,-0.005714972
5.855875,0.006890083,-0.005556223
5.859953,0.006699585,-0.005397472
5.864031,0.00654084,-0.005302223
5.868108,0.006382088,-0.005143473
5.872296,0.006159836,-0.004984723
5.876269,0.005937592,-0.004825973
5.880349,0.005715355,-0.004667223
5.884429,0.005524841,-0.004540223
5.888506,0.005302589,-0.004381473
5.892587,0.005080353,-0.004222723
5.896665,0.004858109,-0.004095724
5.900746,0.004635857,-0.003968723
5.904829,0.004413597,-0.003809974
5.908907,0.00419136,-0.003682974
5.912988,0.003937347,-0.003555974
5.917066,0.003683342,-0.003397223
5.921269,0.003492851,-0.003301974
5.925272,0.003270615,-0.003174973
5.929311,0.003080101,-0.003047974
5.933393,0.002857841,-0.002920973
5.937478,0.002635605,-0.002793973
5.941549,0.002445091,-0.002666973
5.945637,0.002222855,-0.002571723
5.949714,0.00200061,-0.002412973
5.953794,0.001841843,-0.002317723
5.95788,0.001651352,-0.002222473
5.961961,0.001460854,-0.002095474
5.96604,0.001302109,-0.002000223
5.970283,0.001143364,-0.001904973
5.974359,0.000984627,-0.001777973
5.978341,0.000825867,-0.001682723
5.982403,0.000698875,-0.001587473
5.986504,0.000571877,-0.001523973
5.990533,0.000476624,-0.001428723
5.994613,0.00034964,-0.001365223
5.998704,0.000254379,-0.001301723
6.002779,0.000159149,-0.001238223
6.00686,6.39E-05,-0.001142973
6.010936,4.04E-07,-0.001079473
6.015016,-9.48E-05,-0.001015973
6.019096,-0.000190086,-0.000920723
6.023311,-0.000253578,-0.000857223
6.02726,-0.000348831,-0.000761973
6.03134,-0.000412338,-0.000730223
6.035416,-0.00047583,-0.000634973
6.039497,-0.000539322,-0.000571473
6.043574,-0.000571068,-0.000507973
6.047656,-0.000634583,-0.000444473
6.051735,-0.000666328,-0.000380973
6.055812,-0.000698074,-0.000317473
6.059894,-0.000729813,-0.000285723
6.063972,-0.000729813,-0.000222223
6.068054,-0.000761559,-0.000158723
6.072134,-0.000761559,-9.52E-05
6.076337,-0.00079332,-6.35E-05
6.080298,-0.00079332,2.70E-08
6.084375,-0.00079332,3.18E-05
6.088456,-0.00079332,6.35E-05
6.09254,-0.00079332,0.000127027
6.096614,-0.000761559,0.000127027
6.100695,-0.000761559,0.000158777
6.104773,-0.000698059,0.000190527
6.108854,-0.000666313,0.000222277
6.112934,-0.000634567,0.000254027
6.117012,-0.000602814,0.000254027
6.121094,-0.000539322,0.000285777
6.12533,-0.000507576,0.000285777
6.129245,-0.000444084,0.000317527
6.133338,-0.000444084,0.000317527
6.137404,-0.000380577,0.000317527
6.141497,-0.000380577,0.000317527
6.145576,-0.000348831,0.000317527
6.149642,-0.000317085,0.000317527
6.153742,-0.000317085,0.000317527
6.157806,-0.000285339,0.000317527
6.161867,-0.000285339,0.000317527
6.16595,-0.000285339,0.000317527
6.170042,-0.000285339,0.000317527
6.174113,-0.000285339,0.000317527
6.17819,-0.000285339,0.000317527
6.18227,-0.000285339,0.000317527
6.186348,-0.000285339,0.000317527
6.190436,-0.000285339,0.000317527
6.194556,-0.000285339,0.000317527
6.19862,-0.000253593,0.000317527
6.202672,-0.000253593,0.000317527
6.206751,-0.000253593,0.000317527
6.210828,-0.000253593,0.000317527
6.214907,-0.000253593,0.000317527
6.218986,-0.000253593,0.000317527
6.223063,-0.000253593,0.000317527
6.227146,-0.000253593,0.000317527
6.231222,-0.000253593,0.000317527
6.23552,-0.000253593,0.000317527
6.235525,-0.000253593,0.000317527
6.239727,-0.000253593,0.000317527
6.243479,-0.000253593,0.000317527
6.247558,-0.000253593,0.000317527
6.251634,-0.000253593,0.000317527
6.255713,-0.000253593,0.000317527
6.259791,-0.000253593,0.000317527
6.263867,-0.000253593,0.000317527
6.267947,-0.000253593,0.000317527
6.272024,-0.000253593,0.000317527
6.276104,-0.000253593,0.000317527
6.280184,-0.000253593,0.000317527
6.284261,-0.000253593,0.000317527
6.288342,-0.000253593,0.000317527
6.292419,-0.000253593,0.000317527
6.296499,-0.000253593,0.000317527
6.300578,-0.000253593,0.000317527
6.304656,-0.000253593,0.000317527
6.308823,-0.000253593,0.000317527
6.312848,-0.000253593,0.000317527
6.316898,-0.000253593,0.000317527
6.320977,-0.000253593,0.000317527
6.325055,-0.000253593,0.000317527
6.329135,-0.000253593,0.000317527
6.333254,-0.000253593,0.000317527
6.337321,-0.000285339,0.000317527
6.341375,-0.000285339,0.000317527
6.345452,-0.000285339,0.000317527
6.349572,-0.000285339,0.000317527
6.353651,-0.000317085,0.000317527
6.35772,-0.000317085,0.000285777
6.361856,-0.000317085,0.000285777
6.365922,-0.000348831,0.000254027
6.369977,-0.000348831,0.000254027
6.374142,-0.000380577,0.000254027
6.378141,-0.000380577,0.000222277
6.382291,-0.000412323,0.000190527
6.386312,-0.000444069,0.000190527
6.390377,-0.000444069,0.000158777
6.394469,-0.000444069,0.000158777
6.398551,-0.000475822,0.000158777
6.402629,-0.000507568,0.000127027
6.406706,-0.000539314,0.000127027
6.410787,-0.00057106,0.000127027
6.414866,-0.000602806,0.000127027
6.418945,-0.000634552,0.000127027
6.423027,-0.000666298,0.000158777
6.427126,-0.000729805,0.000190527
6.431204,-0.000793297,0.000222277
6.43529,-0.000888542,0.000285777
6.439372,-0.000983788,0.000349277
6.443455,-0.001079048,0.000444527
6.44754,-0.001206039,0.000539777
6.451617,-0.001301285,0.000635027
6.45569,-0.001428284,0.000762027
6.45977,-0.001587029,0.000889027
6.463849,-0.001714035,0.001016027
6.467929,-0.001841034,0.001174777
6.472006,-0.001999779,0.001365277
6.476086,-0.002126785,0.001492277
6.480317,-0.002253784,0.001651027
6.484248,-0.002412529,0.001841527
6.488369,-0.00250779,0.002000277
6.492406,-0.002634773,0.002190777
6.496487,-0.002730026,0.002317777
6.500565,-0.002825279,0.002476527
6.504643,-0.002952263,0.002667027
6.508724,-0.003015778,0.002825778
6.512802,-0.003111031,0.003016277
6.516885,-0.003174522,0.003206778
6.520963,-0.003238014,0.003365528
6.525041,-0.003301521,0.003556027
6.529278,-0.003365036,0.003746527
6.53326,-0.00342852,0.003905277
6.537295,-0.003460266,0.004095777
6.541377,-0.003523758,0.004286277
6.54546,-0.003555504,0.004476777
6.549537,-0.00358725,0.004699028
6.553614,-0.003619003,0.004857778
6.557736,-0.003650749,0.005111777
6.561868,-0.003682495,0.005334027
6.565859,-0.003714241,0.005524527
6.569981,-0.003745987,0.005746778
6.57402,-0.003745987,0.006000778
6.578097,-0.003777733,0.006191278
6.582487,-0.003777733,0.006413528
6.586268,-0.003809479,0.006699277
6.590346,-0.003809479,0.006953277
6.594428,-0.003809479,0.007207278
6.598503,-0.003809479,0.007429528
6.602584,-0.003809479,0.007683527
6.606661,-0.003777733,0.007937528
6.610742,-0.003777733,0.008159779
6.614819,-0.003745987,0.008382028
6.618899,-0.003682495,0.008667779
6.62298,-0.003650749,0.008890029
6.627057,-0.00358725,0.009144028
6.63121,-0.00352375,0.009429778
6.63526,-0.003460243,0.00965203
6.639299,-0.003365005,0.01003303
6.643381,-0.003301514,0.010255278
6.647458,-0.003237999,0.01054103
6.651538,-0.003142746,0.01085853
6.655618,-0.003079254,0.011080779
6.659696,-0.003015762,0.011398279
6.663777,-0.002920509,0.01171578
6.667866,-0.002856995,0.01200153
6.671944,-0.002761765,0.012287279
6.676023,-0.002666512,0.01263653
6.680102,-0.002603012,0.01292228
6.684302,-0.002507759,0.013271531
6.688266,-0.002444267,0.013684279
6.692342,-0.002380768,0.01400178
6.696423,-0.002317268,0.01438278
6.7005,-0.002285522,0.01466853
6.704581,-0.002253777,0.015017777
6.708661,-0.002253777,0.01539878
6.712739,-0.002253777,0.015748028
6.716819,-0.002253777,0.016097279
6.720899,-0.002253777,0.016510031
6.724978,-0.002285522,0.016827526
6.72906,-0.002349022,0.017176777
6.73321,-0.002444267,0.017589527
6.73729,-0.002507759,0.01793878
6.741314,-0.002603012,0.018446777
6.745385,-0.002698273,0.018796026
6.749466,-0.002825256,0.019177027
6.753589,-0.002984009,0.019621529
6.757652,-0.003079254,0.019970778
6.761713,-0.003237999,0.020383528
6.765858,-0.003396751,0.02079628
6.769871,-0.00352375,0.021177277
6.773948,-0.003682495,0.021590027
6.778031,-0.003809502,0.022034527
6.782109,-0.003936501,0.02238378
6.786289,-0.004063499,0.022796528
6.790274,-0.004190491,0.023272778
6.794349,-0.004285744,0.023685526
6.79843,-0.004380997,0.024098278
6.802509,-0.004444496,0.024447531
6.806585,-0.004507996,0.024860277
6.810666,-0.004571487,0.02524128
6.814743,-0.004603233,0.025590527
6.818824,-0.004634979,0.025939777
6.823125,-0.004666725,0.026320774
6.826586,-0.004666725,0.026320774
6.827079,-0.004698471,0.026606531
6.831125,-0.004698471,0.026955774
6.835313,-0.004698471,0.027273279
6.839284,-0.004698471,0.027590776
6.843418,-0.004730217,0.027876526
6.847397,-0.004730217,0.02806703
6.851577,-0.004730217,0.028257528
6.85556,-0.004730217,0.028479778
6.859729,-0.004761971,0.028606777
6.86372,-0.004761971,0.028765526
6.867884,-0.004793716,0.028860779
6.871882,-0.004793716,0.02895603
6.876041,-0.004825462,0.029019529
6.880042,-0.004825462,0.029051277
6.884187,-0.004857208,0.029083035
6.888181,-0.004857208,0.029083035
6.892332,-0.004857208,0.029083035
6.896343,-0.004857208,0.029083035
6.900487,-0.004857208,0.029083035
6.904502,-0.004857208,0.029083035
6.908734,-0.004857208,0.029083035
6.912707,-0.004857208,0.029083035
6.916842,-0.004825462,0.029083029
6.920868,-0.004793716,0.029051279
6.924999,-0.004730217,0.029051279
6.929029,-0.004698471,0.029051279
6.933194,-0.004666725,0.029019529
6.937307,-0.004603233,0.029019529
6.941316,-0.004539726,0.028987778
6.945351,-0.004444466,0.028924276
6.949475,-0.004380974,0.028892525
6.953591,-0.004285744,0.028797279
6.957749,-0.004190483,0.028702024
6.961743,-0.004126976,0.028606777
6.96593,-0.004031738,0.028511526
6.969849,-0.003936501,0.028352776
6.973962,-0.003841248,0.028225777
6.978008,-0.003777733,0.028035275
